depdelay,arrdelay,scheduleddepartdatetime,origin,dest,uniquecarrier,marketshareorigin,marketsharedest,hhiorigin,hhidest,nonhubairportorigin,smallhubairportorigin,mediumhubairportorigin,largehubairportorigin,nonhubairportdest,smallhubairportdest,mediumhubairportdest,largehubairportdest,nonhubairlineorigin,smallhubairlineorigin,mediumhubairlineorigin,largehubairlineorigin,nonhubairlinedest,smallhubairlinedest,mediumhubairlinedest,largehubairlinedest,year,month,dayofmonth,dayofweek,scheduledhour,originairportid,destairportid,tailnum,capacity,loadfactor,numflights,origincityname,originstate,distance,monopolyroute,temperature,temp_ninfty_n10,temp_n10_0,temp_0_10,temp_10_20,temp_20_30,temp_30_40,temp_40_infty,windspeed,windspeedsquare,windgustdummy,windgustspeed,raindummy,raintracedummy,snowdummy,snowtracedummy,originmetropop,originmetrogdppercapita,destmetropop,destmetrogdppercapita
0,2,12-Jan-2004 08:50:00,MCO,MDW,WN,.22983776,.50480324,.12420831,.36455214,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,2004,1,12,1,8,13204,13232,N421,8,.67519754,19.575001,"Orlando, FL",FL,989,0,10.46,0,0,0,1,0,0,0,7.85,61.6225,0,0,0,0,0,0,1866597,43823.492,9332090,49360.027
-3,-4,30-Jan-2004 08:53:00,DTW,CLE,NW,.75389147,.035989013,.5751099,.304649,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,2004,1,30,5,8,11433,11042,N611NA,116,.40663433,19.586,"Detroit, MI",MI,95,0,-16.11,1,0,0,0,0,0,0,11.9666666666667,143.201111111111,0,0,0,0,0,0,4498311,45493.832,2128958,46013.074
-6,1,08-Jan-2004 14:05:00,BWI,ATL,FL,.10040533,.13532631,.32528204,.31958899,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,2004,1,8,4,14,10821,10397,N930AT,100,.59520805,19.579,"Baltimore, MD",MD,576,0,0,0,1,0,0,0,0,0,12,144,0,0,0,0,0,0,2638066,45261.605,4802300,49081.773
-1,-9,31-Jan-2004 14:40:00,DFW,BWI,FL,.0090117771,.10040533,.29612559,.32528204,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,2004,1,31,6,14,11298,10821,N982AT,100,.41937321,16.697001,"Dallas/Fort Worth, TX",TX,1217,0,8.66166666666667,0,0,1,0,0,0,0,14.2166666666667,202.113611111111,0,0,0,0,0,0,5689982,50588.563,2638066,45261.605
5,13,17-Jan-2004 11:35:00,MSP,GFK,NW,.76404864,1,.59046286,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,2004,1,17,6,11,13487,11898,N8925E,85,.55678093,16.709999,"Minneapolis, MN",MN,284,1,-1.03,0,1,0,0,0,0,0,10.4,108.16,0,0,0,0,0,0,3106569,55211.586,97840,31782.502
10,7,04-Jan-2004 10:15:00,SAN,LAX,OO,.090782315,.21012948,.169719,.1367489,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2004,1,4,7,10,14679,12892,N962SW,55,.608145,18.915001,"San Diego, CA",CA,109,0,13.6235294117647,0,0,0,1,0,0,0,5.8235294117647,33.9134948096886,0,0,0,0,0,0,2935672,52721.219,12764590,49943.961
0,-5,25-Jan-2004 18:35:00,BWI,MCI,WN,.54777068,.40507859,.32528204,.20534758,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2004,1,25,7,18,10821,13198,N714,6,.34931064,18.465,"Baltimore, MD",MD,966,1,-7.06333333333333,0,1,0,0,0,0,0,6.68333333333333,44.6669444444444,0,0,0,0,0,0,2638066,45261.605,1935840,42934.125
0,-4,05-Jan-2004 10:30:00,HOU,DAL,WN,.81221038,.93969852,.66605413,.88666952,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2004,1,5,1,10,12191,11259,N702,4,.55834788,19.804001,"Houston, TX",TX,239,1,7.00833333333333,0,0,1,0,0,0,0,16.3833333333333,268.413611111111,0,0,0,1,0,0,5190444,53535.344,5689982,50588.563
-9,-9,24-Jan-2004 07:45:00,TPA,CLT,US,.11497419,.79076415,.15947269,.63077253,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,2004,1,24,6,7,15304,11057,N723UW,179,.67945254,16.849001,"Tampa, FL",FL,508,1,7.63396226415094,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2578104,37131.785,1471706,64867.031
40,55,22-Jan-2004 14:30:00,JAX,ATL,FL,.038140643,.13532631,.13188143,.31958899,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2004,1,22,4,14,12451,10397,N990AT,100,.57762969,19.548,"Jacksonville, FL",FL,270,0,18.05,0,0,0,1,0,0,0,13,169,0,0,0,0,0,0,1222731,40121.582,4802300,49081.773
0,-30,21-Jan-2004 20:55:00,MCI,OAK,WN,.40507859,.61066067,.20534758,.39643505,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2004,1,21,3,20,13198,13796,N707,4,.36731413,19.254999,"Kansas City, MO",MO,1489,1,3.3,0,0,1,0,0,0,0,8.96666666666667,80.4011111111111,0,0,0,0,0,0,1935840,42934.125,4143522,64955.418
0,3,15-Jan-2004 06:50:00,PIH,SLC,OO,1,.5068993,1,.34176266,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,2004,1,15,4,6,14113,14869,N209SW,32,.56921351,19.555,"Pocatello, ID",ID,150,1,-13.925,1,0,0,0,0,0,0,3,9,0,0,0,0,0,0,85796,24833.326,1030597,45043.602
0,-6,26-Jan-2004 18:00:00,SLC,LAX,OO,.5068993,.21012948,.34176266,.1367489,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,2004,1,26,1,18,14869,12892,N928SW,55,.88826084,19.540001,"Salt Lake City, UT",UT,590,0,-3.3,0,1,0,0,0,0,0,7,49,0,0,0,0,0,0,1030597,45043.602,12764590,49943.961
-1,8,16-Jan-2004 14:50:00,CVG,BDL,DL,.26742321,.19465789,.38632977,.13749863,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,2004,1,16,5,14,11193,10529,N656DL,178,.44949305,19.593,"Cincinnati, OH",KY,661,1,-0.01,0,1,0,0,0,0,0,9,81,0,0,0,0,0,0,2083905,43024.18,1175284,59322.684
0,-8,25-Jan-2004 20:10:00,PHX,SAN,WN,.37121847,.34039882,.29817489,.169719,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2004,1,25,7,20,14107,14679,N655,1,.57379085,18.465,"Phoenix, AZ",AZ,304,0,12.5166666666667,0,0,0,1,0,0,0,6.66666666666667,44.4444444444444,0,0,0,0,0,0,3723359,40701.473,2935672,52721.219
-5,63,15-Jan-2004 07:25:00,SYR,PHL,US,.12706701,.5696739,.13416973,.3455205,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2004,1,15,4,7,15096,14100,N709UW,179,.49527311,19.555,"Syracuse, NY",NY,228,1,-22.1371428571429,1,0,0,0,0,0,0,8.82857142857143,77.9436734693877,0,0,0,0,0,1,649089,37251.133,5822876,49266.84
0,0,30-Jan-2004 08:15:00,BUR,SMF,WN,.67778277,.54969418,.48352718,.33639988,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2004,1,30,5,8,10800,14893,N627,4,.53543991,19.586,"Burbank, CA",CA,358,1,9.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12764590,49943.961,2004144,44124.023
-2,-2,09-Jan-2004 09:30:00,EWR,BOS,CO,.34774423,.052423734,.24937698,.11621226,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,2004,1,9,5,9,11618,10721,N19621,149,.51829362,19.615999,"Newark, NJ",NJ,200,0,-7.8,0,1,0,0,0,0,0,17.65,311.5225,0,0,0,0,0,0,18747431,57295.402,4456479,59670.695
0,-18,31-Jan-2004 13:00:00,PHX,SLC,WN,.37121847,.10166474,.29817489,.34176266,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,2004,1,31,6,13,14107,14869,N392,1,.67321253,16.697001,"Phoenix, AZ",AZ,507,0,15.6,0,0,0,1,0,0,0,12,144,0,0,0,0,0,0,3723359,40701.473,1030597,45043.602
2,-4,02-Jan-2004 17:25:00,ATL,MEM,DL,.5007568,.058766861,.31958899,.42491409,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,2004,1,2,5,17,10397,13244,N919DE,142,.61739486,19.056,"Atlanta, GA",GA,332,0,16.38,0,0,0,1,0,0,0,3,9,0,0,0,0,0,0,4802300,49081.773,1249048,44937.184
-4,-5,16-Jan-2004 09:55:00,MKE,EWR,XE,.16163793,.34068263,.19217263,.24937698,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,2004,1,16,5,9,13342,11618,N10575,55,.44692373,19.593,"Milwaukee, WI",WI,725,1,-3.3,0,1,0,0,0,0,0,15.9,252.81,0,0,0,0,0,0,1533932,47593.309,18747431,57295.402
5,-21,29-Jan-2004 01:30:00,ANC,SEA,AS,.83202612,.43572426,.69935578,.23471189,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,2004,1,29,4,1,10299,14747,N615AS,151,.6964246,19.545,"Anchorage, AK",AK,1449,0,-14.9733333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,346057,54881.422,3163703,57755.547
0,0,21-Jan-2004 09:20:00,TUS,ABQ,WN,.26496816,.59642279,.19408658,.38157108,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2004,1,21,3,9,15376,10140,N772,4,.44379562,19.254999,"Tucson, AZ",AZ,321,1,7.93333333333333,0,0,1,0,0,0,0,5.66666666666667,32.1111111111111,0,0,0,0,0,0,924205,30172.094,780865,44263.223
-2,1,09-Jan-2004 08:10:00,MYR,ATL,DL,.034623217,.5007568,.32660806,.31958899,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2004,1,9,5,8,13577,10397,N387DA,189,.53855324,19.615999,"Myrtle Beach, SC",SC,317,0,4,0,0,1,0,0,0,0,5,25,0,0,0,0,0,0,218220,51957.656,4802300,49081.773
20,9,05-Jan-2004 16:30:00,LAS,ONT,WN,.4287504,.53651315,.24511847,.315393,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,2004,1,5,1,16,12889,13891,N669,17,.68205267,19.804001,"Las Vegas, NV",NV,197,0,7.25,0,0,1,0,0,0,0,5,25,0,0,0,0,0,0,1646875,45042.156,3745320,27116.588
0,14,16-Jan-2004 17:04:00,AUS,IAH,CO,.097201325,.43008307,.24096847,.33230445,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,2004,1,16,5,17,10423,12266,N26208,149,.59518486,19.593,"Austin, TX",TX,140,0,18.9282051282051,0,0,0,1,0,0,0,9.28205128205128,86.1564760026298,0,0,1,0,0,0,1418999,44972.688,5190444,53535.344
-10,-10,22-Jan-2004 18:15:00,BOS,PHL,FL,.044920526,.053369567,.11621226,.3455205,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,2004,1,22,4,18,10721,14100,N969AT,100,.35695764,19.548,"Boston, MA",MA,280,0,0.365,0,0,1,0,0,0,0,16.4,268.96,1,12.6,0,0,0,1,4456479,59670.695,5822876,49266.84
-1,-19,01-Jan-2004 13:40:00,SAV,ATL,DL,.26849037,.5007568,.19016926,.31958899,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2004,1,1,4,13,14685,10397,N3730B,189,.58416831,17.209,"Savannah, GA",GA,215,0,18.7528301886792,0,0,0,1,0,0,0,4.50943396226415,20.3349946600214,0,0,0,0,0,0,310310,34455.543,4802300,49081.773
2,1,09-Jan-2004 14:41:00,DFW,HSV,AA,.47875065,.065608464,.29612559,.22845609,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,2004,1,9,5,14,11298,12217,N207AA,172,.60202551,19.615999,"Dallas/Fort Worth, TX",TX,603,0,11.58,0,0,0,1,0,0,0,13.2,174.24,0,0,0,0,0,0,5689982,50588.563,363221,44928.293
-5,17,27-Jan-2004 15:50:00,EWR,HSV,XE,.34068263,.11216931,.24937698,.22845609,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,2004,1,27,2,15,11618,12217,N12996,55,.33664349,19.219999,"Newark, NJ",NJ,806,1,-5.6125,0,1,0,0,0,0,0,13,169,0,0,0,0,0,1,18747431,57295.402,363221,44928.293
-4,4,05-Jan-2004 08:59:00,LGA,PHF,FL,.037716132,.50456619,.12903389,.50004172,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,2004,1,5,1,8,12953,14098,N967AT,100,.47769764,19.804001,"New York, NY",NY,288,1,3.3,0,0,1,0,0,0,0,11.4666666666667,131.484444444444,0,0,1,0,0,0,18747431,57295.402,1651753,39738.266
-5,-14,21-Jan-2004 12:10:00,TPA,EWR,CO,.058519792,.34774423,.15947269,.24937698,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,2004,1,21,3,12,15304,11618,N73270,149,.78262419,19.254999,"Tampa, FL",FL,998,1,17.1433333333333,0,0,0,1,0,0,0,4.7,22.09,0,0,0,0,0,0,2578104,37131.785,18747431,57295.402
-2,-1,09-Jan-2004 11:55:00,TPA,CLE,CO,.058519792,.17554945,.15947269,.304649,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,2004,1,9,5,11,15304,11042,N16310,149,.74674428,19.615999,"Tampa, FL",FL,927,0,19.4866666666667,0,0,0,1,0,0,0,9,81,0,0,0,0,0,0,2578104,37131.785,2128958,46013.074
0,18,06-Jan-2004 16:35:00,SLC,BOI,OO,.5068993,.2857143,.34176266,.27369994,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,2004,1,6,2,16,14869,10713,N437SW,55,.76192516,19.322001,"Salt Lake City, UT",UT,291,0,-5.85,0,1,0,0,0,0,0,6.125,37.515625,0,0,0,0,0,1,1030597,45043.602,523634,38821.582
10,3,11-Jan-2004 14:10:00,MHT,BWI,WN,.36859876,.54777068,.20075092,.32528204,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,2004,1,11,7,14,13296,10821,N602,2,.65917045,18.514,"Manchester, NH",NH,377,1,-8.71666666666667,0,1,0,0,0,0,0,12.3,151.29,0,0,0,0,0,0,396542,45683.938,2638066,45261.605
-4,4,17-Jan-2004 10:55:00,SFO,ATL,UA,.37185228,.011468825,.22755489,.31958899,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,2004,1,17,6,10,14771,10397,N854UA,179,.6721946,16.709999,"San Francisco, CA",CA,2139,0,11.0583333333333,0,0,0,1,0,0,0,8.41666666666667,70.8402777777778,0,0,0,0,0,0,4143522,64955.418,4802300,49081.773
0,10,09-Jan-2004 08:20:00,ATL,LAX,DL,.5007568,.059331287,.31958899,.1367489,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,2004,1,9,5,8,10397,12892,N1501P,290,.77296287,19.615999,"Atlanta, GA",GA,1946,1,1.37,0,0,1,0,0,0,0,1.65,2.7225,0,0,1,0,0,0,4802300,49081.773,12764590,49943.961
0,0,20-Jan-2004 12:35:00,PBI,BWI,WN,.1313253,.54777068,.14686891,.32528204,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,2004,1,20,2,12,14027,10821,N605,7,.64481008,19.246,"West Palm Beach/Palm Beach, FL",FL,883,1,18.79,0,0,0,1,0,0,0,7.9,62.41,0,0,0,0,0,0,5362678,41555.992,2638066,45261.605
-5,3,13-Jan-2004 17:00:00,DCA,SLC,DL,.13014062,.26804951,.13912898,.34176266,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2004,1,13,2,17,11278,14869,N3757D,189,.54799229,19.242001,"Washington, DC",VA,1851,1,7.035,0,0,1,0,0,0,0,17.75,315.0625,1,29.85,0,0,0,0,5158524,64237.813,1030597,45043.602
0,0,14-Jan-2004 17:05:00,BWI,IND,WN,.54777068,.13946423,.32528204,.09947855,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2004,1,14,3,17,10821,12339,N771,3,.43223017,19.261,"Baltimore, MD",MD,515,1,-2.69,0,1,0,0,0,0,0,7.55,57.0025,0,0,0,0,0,0,2638066,45261.605,1622935,54711.188
8,-3,23-Jan-2004 21:30:00,DFW,SEA,DL,.060897764,.054727528,.29612559,.23471189,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,2004,1,23,5,21,11298,14747,N3767,189,.50691181,19.591999,"Dallas/Fort Worth, TX",TX,1660,0,16.1,0,0,0,1,0,0,0,12.7666666666667,162.987777777778,0,0,0,0,0,0,5689982,50588.563,3163703,57755.547
0,13,06-Jan-2004 06:20:00,STL,IAH,XE,.062562659,.37631497,.23523068,.33230445,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2004,1,6,2,6,15016,12266,N14570,55,.83999997,19.322001,"St. Louis, MO",MO,668,0,-14.4,1,0,0,0,0,0,0,9,81,0,0,0,0,0,0,2759153,41982.703,5190444,53535.344
0,-25,18-Jan-2004 14:00:00,PHX,PDX,WN,.37121847,.21875,.29817489,.17462391,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2004,1,18,7,14,14107,14057,N772,4,.55315596,18.440001,"Phoenix, AZ",AZ,1009,0,20,0,0,0,1,0,0,0,6,36,0,0,0,0,0,0,3723359,40701.473,2052776,47169.785
9,-1,01-Jan-2004 22:05:00,ATL,FLL,DL,.5007568,.16937569,.31958899,.12813057,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,2004,1,1,4,22,10397,11697,N835MH,300,.80201006,17.209,"Atlanta, GA",GA,581,0,11.92,0,0,0,1,0,0,0,0.6,0.36,0,0,0,0,0,0,4802300,49081.773,5362678,41555.992
18,27,05-Jan-2004 16:54:00,SEA,ANC,AS,.43572426,.83202612,.23471189,.69935578,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,2004,1,5,1,16,14747,10299,N305AS,149,.79798126,19.804001,"Seattle, WA",WA,1449,0,-3.84,0,1,0,0,0,0,0,11.8,139.24,0,0,0,0,0,0,3163703,57755.547,346057,54881.422
-2,27,21-Jan-2004 17:41:00,DTW,LAN,NW,.75389147,.51058823,.5751099,.4394685,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,2004,1,21,3,17,11433,12884,N9331,85,.48564762,19.254999,"Detroit, MI",MI,74,1,-3.03833333333333,0,1,0,0,0,0,0,24.0833333333333,580.006944444444,1,22.7166666666667,0,0,0,1,4498311,45493.832,456759,38070.188
0,0,01-Jan-2004 20:40:00,MCI,IND,WN,.40507859,.13946423,.20534758,.09947855,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2004,1,1,4,20,13198,12339,N785,2,.50479013,17.209,"Kansas City, MO",MO,451,1,8.43,0,0,1,0,0,0,0,6.78333333333333,46.0136111111111,0,0,0,0,0,0,1935840,42934.125,1622935,54711.188
35,49,29-Jan-2004 18:35:00,ATL,BWI,FL,.13532631,.10040533,.31958899,.32528204,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,2004,1,29,4,18,10397,10821,N937AT,100,.59137827,19.545,"Atlanta, GA",GA,576,0,7.57,0,0,1,0,0,0,0,5,25,0,0,0,0,0,0,4802300,49081.773,2638066,45261.605
11,7,04-Jan-2004 13:30:00,SEA,IAH,CO,.040521659,.43008307,.23471189,.33230445,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,2004,1,4,7,13,14747,12266,N76254,149,.73416752,18.915001,"Seattle, WA",WA,1874,1,-2.8,0,1,0,0,0,0,0,13.5,182.25,0,0,0,0,0,0,3163703,57755.547,5190444,53535.344
1,-8,10-Jan-2004 00:55:00,ANC,SEA,AS,.83202612,.43572426,.69935578,.23471189,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,2004,1,10,6,0,10299,14747,N302AS,149,.6964246,16.761,"Anchorage, AK",AK,1449,0,-7.2,0,1,0,0,0,0,0,8,64,1,0.733333333333333,0,0,0,0,346057,54881.422,3163703,57755.547
0,-2,20-Jan-2004 19:35:00,DTW,MDW,WN,.0411443,.50480324,.5751099,.36455214,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,2004,1,20,2,19,11433,13232,N401,2,.44694027,19.246,"Detroit, MI",MI,229,0,-10.3888888888889,1,0,0,0,0,0,0,5,25,0,0,0,0,0,0,4498311,45493.832,9332090,49360.027
15,9,03-Jan-2004 12:40:00,OAK,SAN,WN,.61066067,.34039882,.39643505,.169719,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2004,1,3,6,12,13796,14679,N715,8,.67411315,17.257999,"Oakland, CA",CA,446,1,9,0,0,1,0,0,0,0,10.35,107.1225,0,0,0,0,0,0,4143522,64955.418,2935672,52721.219
0,-10,28-Jan-2004 20:25:00,SAT,HOU,WN,.40756691,.81221038,.22687793,.66605413,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2004,1,28,3,20,14683,12191,N721,6,.38085771,19.239,"San Antonio, TX",TX,192,1,11.38,0,0,0,1,0,0,0,11.4,129.96,0,0,0,0,0,0,1843927,35005.234,5190444,53535.344
-7,-10,17-Jan-2004 16:42:00,CAK,LGA,FL,.39265537,.037716132,.4202536,.12903389,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,2004,1,17,6,16,10874,12953,N993AT,100,.66460359,16.709999,"Akron, OH",OH,396,1,-4,0,1,0,0,0,0,0,6,36,0,0,0,0,1,0,700587,36796.859,18747431,57295.402
4,-7,27-Jan-2004 11:45:00,DFW,HNL,AA,.47875065,.093342729,.29612559,.43567115,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,2004,1,27,2,11,11298,12173,N373AA,330,.93172938,19.219999,"Dallas/Fort Worth, TX",TX,3784,1,0.866666666666667,0,0,1,0,0,0,0,7.26666666666667,52.8044444444444,0,0,0,0,0,0,5689982,50588.563,894406,53602.539
-1,-7,14-Jan-2004 14:20:00,IAH,CRP,XE,.37631497,.29261363,.33230445,.23637252,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,2004,1,14,3,14,12266,11140,N12957,55,.70919997,19.261,"Houston, TX",TX,201,0,21.1,0,0,0,0,1,0,0,5,25,0,0,0,0,0,0,5190444,53535.344,406835,38776.164
-4,-15,20-Jan-2004 13:50:00,DTW,ABE,NW,.75389147,.11753372,.5751099,.28392008,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,2004,1,20,2,13,11433,10135,N8913E,85,.43629414,19.246,"Detroit, MI",MI,424,1,-8.38148148148148,0,1,0,0,0,0,0,9.07407407407407,82.3388203017833,1,0,0,0,0,0,4498311,45493.832,776048,34893.461
-5,-1,16-Jan-2004 08:55:00,AUS,IAH,CO,.097201325,.43008307,.24096847,.33230445,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,2004,1,16,5,8,10423,12266,N14871,172,.59518486,19.593,"Austin, TX",TX,140,0,18.9133333333333,0,0,0,1,0,0,0,10,100,0,0,1,0,0,0,1418999,44972.688,5190444,53535.344
29,52,22-Jan-2004 13:15:00,PBI,CLE,CO,.1,.17554945,.14686891,.304649,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,2004,1,22,4,13,14027,11042,N24202,149,.67630321,19.548,"West Palm Beach/Palm Beach, FL",FL,1020,1,23.45,0,0,0,0,1,0,0,7.5,56.25,0,0,0,0,0,0,5362678,41555.992,2128958,46013.074
-4,-5,23-Jan-2004 15:10:00,ATL,MCO,FL,.13532631,.09005408,.31958899,.12420831,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,2004,1,23,5,15,10397,13204,N953AT,100,.69232637,19.591999,"Atlanta, GA",GA,403,0,8.61166666666667,0,0,1,0,0,0,0,11.5833333333333,134.173611111111,0,0,0,0,0,0,4802300,49081.773,1866597,43823.492
0,-10,14-Jan-2004 18:45:00,HOU,BWI,WN,.81221038,.54777068,.66605413,.32528204,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,2004,1,14,3,18,12191,10821,N417,2,.53722626,19.261,"Houston, TX",TX,1246,1,17.3466666666667,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5190444,53535.344,2638066,45261.605
9,22,10-Jan-2004 18:47:00,RSW,ATL,DL,.2289916,.5007568,.13539276,.31958899,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2004,1,10,6,18,14635,10397,N144DA,330,.73711759,16.761,"Fort Myers, FL",FL,515,0,10.6,0,0,0,1,0,0,0,17.1,292.41,1,2.2,0,0,0,0,512180,37837.285,4802300,49081.773
7,2,05-Jan-2004 14:42:00,PDX,OAK,AS,.27119008,.084353976,.17462391,.39643505,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2004,1,5,1,14,14057,13796,N782AS,380,.52271873,19.804001,"Portland, OR",OR,543,0,-5.42,0,1,0,0,0,0,0,24.6,605.16,1,33.4,0,0,0,1,2052776,47169.785,4143522,64955.418
0,-8,17-Jan-2004 15:35:00,EWR,SFO,CO,.34774423,.037772804,.24937698,.22755489,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,2004,1,17,6,15,11618,14771,N33262,149,.68169558,16.709999,"Newark, NJ",NJ,2565,0,0.733333333333333,0,0,1,0,0,0,0,8.53333333333333,72.8177777777778,0,0,0,0,0,0,18747431,57295.402,4143522,64955.418
37,96,30-Jan-2004 18:35:00,SLC,SGU,OO,.5068993,1,.34176266,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,2004,1,30,5,18,14869,14794,N207SW,32,.51080585,19.586,"Salt Lake City, UT",UT,269,1,0.808333333333333,0,0,1,0,0,0,0,12.1666666666667,148.027777777778,0,0,1,0,0,0,1030597,45043.602,110294,25822.801
-2,7,14-Jan-2004 12:30:00,ATL,LGA,DL,.5007568,.18117043,.31958899,.12903389,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,2004,1,14,3,12,10397,12953,N916DE,142,.73862976,19.261,"Atlanta, GA",GA,761,0,14.77,0,0,0,1,0,0,0,8.61666666666667,74.2469444444445,0,0,0,0,0,0,4802300,49081.773,18747431,57295.402
-2,-1,28-Jan-2004 14:20:00,BNA,IAH,XE,.051173992,.37631497,.28433132,.33230445,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2004,1,28,3,14,10693,12266,N13913,55,.85108697,19.239,"Nashville, TN",TN,657,0,1.37,0,0,1,0,0,0,0,7.45,55.5025,0,0,0,0,0,0,1416452,48838.293,5190444,53535.344
0,-7,20-Jan-2004 12:25:00,PHX,SLC,OO,.028571429,.5068993,.29817489,.34176266,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,2004,1,20,2,12,14107,14869,N437SW,55,.78292137,19.246,"Phoenix, AZ",AZ,507,0,17.6583333333333,0,0,0,1,0,0,0,2.08333333333333,4.34027777777778,0,0,0,0,0,0,3723359,40701.473,1030597,45043.602
11,-7,17-Jan-2004 15:46:00,ATL,BOS,DL,.5007568,.15184125,.31958899,.11621226,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,2004,1,17,6,15,10397,10721,N176DZ,330,.72014838,16.709999,"Atlanta, GA",GA,946,0,8.9,0,0,1,0,0,0,0,9.76666666666667,95.3877777777778,0,0,0,1,0,0,4802300,49081.773,4456479,59670.695
44,50,04-Jan-2004 11:14:00,SLC,SFO,OO,.5068993,.26599514,.34176266,.22755489,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,2004,1,4,7,11,14869,14771,N928SW,55,.81375003,18.915001,"Salt Lake City, UT",UT,599,0,-5.98333333333333,0,1,0,0,0,0,0,16.7666666666667,281.121111111111,0,0,0,0,0,0,1030597,45043.602,4143522,64955.418
